event_id,mass1,mass2,mej_dyn,mej_wind,mej_total,cos_theta,redshift
1,1.3510347402093015,1.189099101043409,0.002329475709767538,0.03752971545825402,0.039859191168021564,0.3745401188473625,0.1420671192544329
2,1.505197800773263,1.2301348989944172,0.0033797943761420778,0.06754052652491699,0.07092032090105907,0.9507143064099162,0.19648138353843755
3,1.507913326130683,1.1748425825832218,0.0038283307350612823,0.05624147697673764,0.06006980771179892,0.7319939418114051,0.17929496616813778
4,1.315588597914363,1.2981040772802683,0.0022107945106259823,0.04933759521592643,0.05154838972655241,0.5986584841970366,0.16715592497104917
5,1.4035174799966899,1.3266159454363757,0.0025012564084445315,0.025751286605455996,0.028252543013900528,0.15601864044243652,0.10514699624888398
6,1.3632387463549356,1.1702293205738123,0.0024368708933411878,0.025945349679859134,0.02838222057320032,0.15599452033620265,0.1051414386801389
7,1.3710571955167865,1.1917485776426069,0.0024369797052428556,0.020744510442112587,0.023181490147355443,0.05808361216819946,0.07512401383103257
8,1.2775717473536932,1.21953312418974,0.0020279581065212543,0.06362712962792584,0.0656550877344471,0.8661761457749352,0.19016842649866852
9,1.4028075045572552,1.3318416929445742,0.002501932264046199,0.04915465890896921,0.05165659117301541,0.6011150117432088,0.167394337647241
10,1.2837748153576316,1.242200587293955,0.002063599011075535,0.055223211175568235,0.05728681018664377,0.7080725777960455,0.17722699853196472
11,1.3402429301814647,1.291881050258982,0.002265346274105604,0.018724971100632558,0.020990317374738162,0.020584494295802447,0.052957272868135376
12,1.667364976242324,1.170808943353102,0.008068282891613298,0.0675144738441706,0.0755827567357839,0.9699098521619943,0.19786512415648425
13,1.2070339429592676,1.1985692322501431,0.001848840237206263,0.06187398558737156,0.06372282582457782,0.8324426408004217,0.18754102870050926
